"Scenario_02_(2,2,0): MCU1(O1:ON, O2:OFF); MCU2(O1:ON, O2:OFF); MCU3(OFF); MCU4(OFF)"
Step,Time,Event,Outputs Ops,Relays Ops,M1.O1,M1.O2,M1.R1,M1.R2,M1.R3,M1.R4,M1.EV1 Available Power,M1.EV1 Max Require Power,M1.EV1 SOC,M1.EV2 Available Power,M1.EV2 Max Require Power,M1.EV2 SOC,M2.O1,M2.O2,M2.R1,M2.R2,M2.R3,M2.R4,M2.EV1 Available Power,M2.EV1 Max Require Power,M2.EV1 SOC,M2.EV2 Available Power,M2.EV2 Max Require Power,M2.EV2 SOC,M3.O1,M3.O2,M3.R1,M3.R2,M3.R3,M3.R4,M3.EV1 Available Power,M3.EV1 Max Require Power,M3.EV1 SOC,M3.EV2 Available Power,M3.EV2 Max Require Power,M3.EV2 SOC,M4.O1,M4.O2,M4.R1,M4.R2,M4.R3,M4.R4,M4.EV1 Available Power,M4.EV1 Max Require Power,M4.EV1 SOC,M4.EV2 Available Power,M4.EV2 Max Require Power,M4.EV2 SOC
1534,T1534: 25:34,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1535,T1535: 25:35,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1536,T1536: 25:36,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1537,T1537: 25:37,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1538,T1538: 25:38,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1539,T1539: 25:39,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1540,T1540: 25:40,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1541,T1541: 25:41,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1542,T1542: 25:42,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1543,T1543: 25:43,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1544,T1544: 25:44,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1545,T1545: 25:45,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1546,T1546: 25:46,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1547,T1547: 25:47,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1548,T1548: 25:48,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1549,T1549: 25:49,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1550,T1550: 25:50,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1551,T1551: 25:51,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1552,T1552: 25:52,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1553,T1553: 25:53,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1554,T1554: 25:54,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1555,T1555: 25:55,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1556,T1556: 25:56,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1557,T1557: 25:57,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1558,T1558: 25:58,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,71.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1559,T1559: 25:59,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.0%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1560,T1560: 26:00,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.0%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1561,T1561: 26:01,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.0%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1562,T1562: 26:02,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.0%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1563,T1563: 26:03,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.0%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1564,T1564: 26:04,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.1%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.1%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1565,T1565: 26:05,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.1%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.1%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1566,T1566: 26:06,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.1%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.1%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1567,T1567: 26:07,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.1%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.1%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1568,T1568: 26:08,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.2%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1569,T1569: 26:09,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.2%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1570,T1570: 26:10,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.2%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1571,T1571: 26:11,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.2%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1572,T1572: 26:12,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.2%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1573,T1573: 26:13,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.3%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1574,T1574: 26:14,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.3%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1575,T1575: 26:15,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.3%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1576,T1576: 26:16,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.3%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1577,T1577: 26:17,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.3%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1578,T1578: 26:18,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.4%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1579,T1579: 26:19,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.4%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1580,T1580: 26:20,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.4%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1581,T1581: 26:21,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.4%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1582,T1582: 26:22,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.4%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1583,T1583: 26:23,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1584,T1584: 26:24,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1585,T1585: 26:25,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1586,T1586: 26:26,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1587,T1587: 26:27,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.5%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1588,T1588: 26:28,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1589,T1589: 26:29,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1590,T1590: 26:30,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1591,T1591: 26:31,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1592,T1592: 26:32,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.6%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1593,T1593: 26:33,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1594,T1594: 26:34,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1595,T1595: 26:35,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1596,T1596: 26:36,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1597,T1597: 26:37,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.7%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1598,T1598: 26:38,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1599,T1599: 26:39,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1600,T1600: 26:40,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1601,T1601: 26:41,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1602,T1602: 26:42,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.8%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1603,T1603: 26:43,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1604,T1604: 26:44,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1605,T1605: 26:45,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1606,T1606: 26:46,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.9%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,72.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1607,T1607: 26:47,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,73.0%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,73.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1608,T1608: 26:48,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,73.0%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,73.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1609,T1609: 26:49,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,73.0%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,73.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1610,T1610: 26:50,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,73.0%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,73.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1611,T1611: 26:51,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,73.0%,-,-,-,ON,OFF,OFF,ON,OFF,OFF,125kW,90kW,73.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
