"Scenario_14_(0,0,4): MCU1(O1:ON, O2:ON); MCU2(O1:ON, O2:ON); MCU3(O1:ON, O2:ON); MCU4(O1:ON, O2:ON)"
Step,Time,Event,Outputs Ops,Relays Ops,M1.O1,M1.O2,M1.R1,M1.R2,M1.R3,M1.R4,M1.EV1 Available Power,M1.EV1 Max Require Power,M1.EV1 SOC,M1.EV2 Available Power,M1.EV2 Max Require Power,M1.EV2 SOC,M2.O1,M2.O2,M2.R1,M2.R2,M2.R3,M2.R4,M2.EV1 Available Power,M2.EV1 Max Require Power,M2.EV1 SOC,M2.EV2 Available Power,M2.EV2 Max Require Power,M2.EV2 SOC,M3.O1,M3.O2,M3.R1,M3.R2,M3.R3,M3.R4,M3.EV1 Available Power,M3.EV1 Max Require Power,M3.EV1 SOC,M3.EV2 Available Power,M3.EV2 Max Require Power,M3.EV2 SOC,M4.O1,M4.O2,M4.R1,M4.R2,M4.R3,M4.R4,M4.EV1 Available Power,M4.EV1 Max Require Power,M4.EV1 SOC,M4.EV2 Available Power,M4.EV2 Max Require Power,M4.EV2 SOC
1184,T1184: 19:44,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.7%,125kW,133kW,53.7%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.7%,125kW,133kW,53.7%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.7%,125kW,133kW,53.7%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.7%,125kW,133kW,53.7%
1185,T1185: 19:45,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.7%,125kW,133kW,53.7%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.7%,125kW,133kW,53.7%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.7%,125kW,133kW,53.7%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.7%,125kW,133kW,53.7%
1186,T1186: 19:46,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.8%,125kW,133kW,53.8%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.8%,125kW,133kW,53.8%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.8%,125kW,133kW,53.8%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.8%,125kW,133kW,53.8%
1187,T1187: 19:47,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.8%,125kW,133kW,53.8%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.8%,125kW,133kW,53.8%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.8%,125kW,133kW,53.8%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.8%,125kW,133kW,53.8%
1188,T1188: 19:48,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.8%,125kW,133kW,53.8%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.8%,125kW,133kW,53.8%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.8%,125kW,133kW,53.8%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.8%,125kW,133kW,53.8%
1189,T1189: 19:49,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.8%,125kW,133kW,53.8%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.8%,125kW,133kW,53.8%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.8%,125kW,133kW,53.8%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.8%,125kW,133kW,53.8%
1190,T1190: 19:50,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.9%,125kW,133kW,53.9%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.9%,125kW,133kW,53.9%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.9%,125kW,133kW,53.9%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,53.9%,125kW,133kW,53.9%
1191,T1191: 19:51,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,53.9%,125kW,132kW,53.9%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,53.9%,125kW,132kW,53.9%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,53.9%,125kW,132kW,53.9%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,53.9%,125kW,132kW,53.9%
1192,T1192: 19:52,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,53.9%,125kW,132kW,53.9%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,53.9%,125kW,132kW,53.9%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,53.9%,125kW,132kW,53.9%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,53.9%,125kW,132kW,53.9%
1193,T1193: 19:53,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.0%,125kW,132kW,54.0%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.0%,125kW,132kW,54.0%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.0%,125kW,132kW,54.0%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.0%,125kW,132kW,54.0%
1194,T1194: 19:54,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.0%,125kW,132kW,54.0%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.0%,125kW,132kW,54.0%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.0%,125kW,132kW,54.0%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.0%,125kW,132kW,54.0%
1195,T1195: 19:55,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.0%,125kW,132kW,54.0%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.0%,125kW,132kW,54.0%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.0%,125kW,132kW,54.0%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.0%,125kW,132kW,54.0%
1196,T1196: 19:56,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.0%,125kW,132kW,54.0%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.0%,125kW,132kW,54.0%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.0%,125kW,132kW,54.0%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.0%,125kW,132kW,54.0%
1197,T1197: 19:57,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.1%,125kW,132kW,54.1%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.1%,125kW,132kW,54.1%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.1%,125kW,132kW,54.1%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.1%,125kW,132kW,54.1%
1198,T1198: 19:58,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.1%,125kW,132kW,54.1%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.1%,125kW,132kW,54.1%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.1%,125kW,132kW,54.1%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.1%,125kW,132kW,54.1%
1199,T1199: 19:59,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.1%,125kW,132kW,54.1%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.1%,125kW,132kW,54.1%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.1%,125kW,132kW,54.1%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.1%,125kW,132kW,54.1%
1200,T1200: 20:00,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.2%,125kW,132kW,54.2%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.2%,125kW,132kW,54.2%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.2%,125kW,132kW,54.2%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.2%,125kW,132kW,54.2%
1201,T1201: 20:01,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.2%,125kW,132kW,54.2%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.2%,125kW,132kW,54.2%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.2%,125kW,132kW,54.2%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.2%,125kW,132kW,54.2%
1202,T1202: 20:02,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.2%,125kW,132kW,54.2%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.2%,125kW,132kW,54.2%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.2%,125kW,132kW,54.2%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.2%,125kW,132kW,54.2%
1203,T1203: 20:03,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.2%,125kW,132kW,54.2%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.2%,125kW,132kW,54.2%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.2%,125kW,132kW,54.2%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,54.2%,125kW,132kW,54.2%
1204,T1204: 20:04,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.3%,125kW,133kW,54.3%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.3%,125kW,133kW,54.3%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.3%,125kW,133kW,54.3%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.3%,125kW,133kW,54.3%
1205,T1205: 20:05,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.3%,125kW,133kW,54.3%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.3%,125kW,133kW,54.3%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.3%,125kW,133kW,54.3%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.3%,125kW,133kW,54.3%
1206,T1206: 20:06,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.3%,125kW,133kW,54.3%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.3%,125kW,133kW,54.3%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.3%,125kW,133kW,54.3%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.3%,125kW,133kW,54.3%
1207,T1207: 20:07,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.4%,125kW,133kW,54.4%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.4%,125kW,133kW,54.4%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.4%,125kW,133kW,54.4%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.4%,125kW,133kW,54.4%
1208,T1208: 20:08,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.4%,125kW,133kW,54.4%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.4%,125kW,133kW,54.4%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.4%,125kW,133kW,54.4%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.4%,125kW,133kW,54.4%
1209,T1209: 20:09,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.4%,125kW,133kW,54.4%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.4%,125kW,133kW,54.4%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.4%,125kW,133kW,54.4%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.4%,125kW,133kW,54.4%
1210,T1210: 20:10,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.4%,125kW,133kW,54.4%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.4%,125kW,133kW,54.4%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.4%,125kW,133kW,54.4%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.4%,125kW,133kW,54.4%
1211,T1211: 20:11,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.5%,125kW,133kW,54.5%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.5%,125kW,133kW,54.5%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.5%,125kW,133kW,54.5%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.5%,125kW,133kW,54.5%
1212,T1212: 20:12,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.5%,125kW,133kW,54.5%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.5%,125kW,133kW,54.5%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.5%,125kW,133kW,54.5%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.5%,125kW,133kW,54.5%
1213,T1213: 20:13,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.5%,125kW,133kW,54.5%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.5%,125kW,133kW,54.5%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.5%,125kW,133kW,54.5%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.5%,125kW,133kW,54.5%
1214,T1214: 20:14,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.6%,125kW,133kW,54.6%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.6%,125kW,133kW,54.6%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.6%,125kW,133kW,54.6%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.6%,125kW,133kW,54.6%
1215,T1215: 20:15,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.6%,125kW,133kW,54.6%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.6%,125kW,133kW,54.6%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.6%,125kW,133kW,54.6%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.6%,125kW,133kW,54.6%
1216,T1216: 20:16,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.6%,125kW,133kW,54.6%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.6%,125kW,133kW,54.6%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.6%,125kW,133kW,54.6%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.6%,125kW,133kW,54.6%
1217,T1217: 20:17,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.6%,125kW,133kW,54.6%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.6%,125kW,133kW,54.6%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.6%,125kW,133kW,54.6%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.6%,125kW,133kW,54.6%
1218,T1218: 20:18,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.7%,125kW,133kW,54.7%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.7%,125kW,133kW,54.7%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.7%,125kW,133kW,54.7%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.7%,125kW,133kW,54.7%
1219,T1219: 20:19,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.7%,125kW,133kW,54.7%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.7%,125kW,133kW,54.7%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.7%,125kW,133kW,54.7%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.7%,125kW,133kW,54.7%
1220,T1220: 20:20,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.7%,125kW,133kW,54.7%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.7%,125kW,133kW,54.7%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.7%,125kW,133kW,54.7%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,54.7%,125kW,133kW,54.7%
1221,T1221: 20:21,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.8%,125kW,134kW,54.8%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.8%,125kW,134kW,54.8%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.8%,125kW,134kW,54.8%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.8%,125kW,134kW,54.8%
1222,T1222: 20:22,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.8%,125kW,134kW,54.8%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.8%,125kW,134kW,54.8%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.8%,125kW,134kW,54.8%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.8%,125kW,134kW,54.8%
1223,T1223: 20:23,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.8%,125kW,134kW,54.8%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.8%,125kW,134kW,54.8%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.8%,125kW,134kW,54.8%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.8%,125kW,134kW,54.8%
1224,T1224: 20:24,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.8%,125kW,134kW,54.8%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.8%,125kW,134kW,54.8%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.8%,125kW,134kW,54.8%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.8%,125kW,134kW,54.8%
1225,T1225: 20:25,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.9%,125kW,134kW,54.9%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.9%,125kW,134kW,54.9%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.9%,125kW,134kW,54.9%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.9%,125kW,134kW,54.9%
1226,T1226: 20:26,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.9%,125kW,134kW,54.9%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.9%,125kW,134kW,54.9%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.9%,125kW,134kW,54.9%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.9%,125kW,134kW,54.9%
1227,T1227: 20:27,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.9%,125kW,134kW,54.9%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.9%,125kW,134kW,54.9%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.9%,125kW,134kW,54.9%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.9%,125kW,134kW,54.9%
1228,T1228: 20:28,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.9%,125kW,134kW,54.9%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.9%,125kW,134kW,54.9%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.9%,125kW,134kW,54.9%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,54.9%,125kW,134kW,54.9%
1229,T1229: 20:29,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,134kW,55.0%,125kW,134kW,55.0%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,55.0%,125kW,134kW,55.0%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,55.0%,125kW,134kW,55.0%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,55.0%,125kW,134kW,55.0%
1230,T1230: 20:30,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,134kW,55.0%,125kW,134kW,55.0%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,55.0%,125kW,134kW,55.0%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,55.0%,125kW,134kW,55.0%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,55.0%,125kW,134kW,55.0%
1231,T1231: 20:31,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,134kW,55.0%,125kW,134kW,55.0%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,55.0%,125kW,134kW,55.0%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,55.0%,125kW,134kW,55.0%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,55.0%,125kW,134kW,55.0%
1232,T1232: 20:32,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,134kW,55.1%,125kW,134kW,55.1%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,55.1%,125kW,134kW,55.1%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,55.1%,125kW,134kW,55.1%,ON,ON,OFF,ON,OFF,ON,125kW,134kW,55.1%,125kW,134kW,55.1%
1233,T1233: 20:33,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.1%,125kW,133kW,55.1%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.1%,125kW,133kW,55.1%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.1%,125kW,133kW,55.1%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.1%,125kW,133kW,55.1%
1234,T1234: 20:34,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.1%,125kW,133kW,55.1%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.1%,125kW,133kW,55.1%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.1%,125kW,133kW,55.1%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.1%,125kW,133kW,55.1%
1235,T1235: 20:35,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.1%,125kW,133kW,55.1%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.1%,125kW,133kW,55.1%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.1%,125kW,133kW,55.1%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.1%,125kW,133kW,55.1%
1236,T1236: 20:36,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.2%,125kW,133kW,55.2%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.2%,125kW,133kW,55.2%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.2%,125kW,133kW,55.2%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.2%,125kW,133kW,55.2%
1237,T1237: 20:37,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.2%,125kW,133kW,55.2%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.2%,125kW,133kW,55.2%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.2%,125kW,133kW,55.2%,ON,ON,OFF,ON,OFF,ON,125kW,133kW,55.2%,125kW,133kW,55.2%
1238,T1238: 20:38,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.2%,125kW,132kW,55.2%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.2%,125kW,132kW,55.2%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.2%,125kW,132kW,55.2%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.2%,125kW,132kW,55.2%
1239,T1239: 20:39,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.3%,125kW,132kW,55.3%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.3%,125kW,132kW,55.3%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.3%,125kW,132kW,55.3%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.3%,125kW,132kW,55.3%
1240,T1240: 20:40,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.3%,125kW,132kW,55.3%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.3%,125kW,132kW,55.3%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.3%,125kW,132kW,55.3%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.3%,125kW,132kW,55.3%
1241,T1241: 20:41,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.3%,125kW,132kW,55.3%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.3%,125kW,132kW,55.3%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.3%,125kW,132kW,55.3%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.3%,125kW,132kW,55.3%
1242,T1242: 20:42,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.3%,125kW,132kW,55.3%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.3%,125kW,132kW,55.3%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.3%,125kW,132kW,55.3%,ON,ON,OFF,ON,OFF,ON,125kW,132kW,55.3%,125kW,132kW,55.3%
1243,T1243: 20:43,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.4%,125kW,131kW,55.4%,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.4%,125kW,131kW,55.4%,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.4%,125kW,131kW,55.4%,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.4%,125kW,131kW,55.4%
1244,T1244: 20:44,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.4%,125kW,131kW,55.4%,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.4%,125kW,131kW,55.4%,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.4%,125kW,131kW,55.4%,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.4%,125kW,131kW,55.4%
1245,T1245: 20:45,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.4%,125kW,131kW,55.4%,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.4%,125kW,131kW,55.4%,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.4%,125kW,131kW,55.4%,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.4%,125kW,131kW,55.4%
1246,T1246: 20:46,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.5%,125kW,131kW,55.5%,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.5%,125kW,131kW,55.5%,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.5%,125kW,131kW,55.5%,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.5%,125kW,131kW,55.5%
1247,T1247: 20:47,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.5%,125kW,131kW,55.5%,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.5%,125kW,131kW,55.5%,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.5%,125kW,131kW,55.5%,ON,ON,OFF,ON,OFF,ON,125kW,131kW,55.5%,125kW,131kW,55.5%
1248,T1248: 20:48,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,130kW,55.5%,125kW,130kW,55.5%,ON,ON,OFF,ON,OFF,ON,125kW,130kW,55.5%,125kW,130kW,55.5%,ON,ON,OFF,ON,OFF,ON,125kW,130kW,55.5%,125kW,130kW,55.5%,ON,ON,OFF,ON,OFF,ON,125kW,130kW,55.5%,125kW,130kW,55.5%
1249,T1249: 20:49,-,-,-,ON,ON,OFF,ON,OFF,ON,125kW,130kW,55.5%,125kW,130kW,55.5%,ON,ON,OFF,ON,OFF,ON,125kW,130kW,55.5%,125kW,130kW,55.5%,ON,ON,OFF,ON,OFF,ON,125kW,130kW,55.5%,125kW,130kW,55.5%,ON,ON,OFF,ON,OFF,ON,125kW,130kW,55.5%,125kW,130kW,55.5%
