Interactive_rand_int-fixed-5-5_soc0-rand-10-29_soc1-rand-30-90
Step,Time,Event,Outputs Ops,Relays Ops,M1.O1,M1.O2,M1.R1,M1.R2,M1.R3,M1.R4,M1.EV1 Available Power,M1.EV1 Max Require Power,M1.EV1 SOC,M1.EV2 Available Power,M1.EV2 Max Require Power,M1.EV2 SOC,M2.O1,M2.O2,M2.R1,M2.R2,M2.R3,M2.R4,M2.EV1 Available Power,M2.EV1 Max Require Power,M2.EV1 SOC,M2.EV2 Available Power,M2.EV2 Max Require Power,M2.EV2 SOC,M3.O1,M3.O2,M3.R1,M3.R2,M3.R3,M3.R4,M3.EV1 Available Power,M3.EV1 Max Require Power,M3.EV1 SOC,M3.EV2 Available Power,M3.EV2 Max Require Power,M3.EV2 SOC,M4.O1,M4.O2,M4.R1,M4.R2,M4.R3,M4.R4,M4.EV1 Available Power,M4.EV1 Max Require Power,M4.EV1 SOC,M4.EV2 Available Power,M4.EV2 Max Require Power,M4.EV2 SOC
1627,T1627: 27:07,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,210kW,33.5%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1628,T1628: 27:08,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,210kW,33.6%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1629,T1629: 27:09,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,210kW,33.6%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1630,T1630: 27:10,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,209kW,33.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1631,T1631: 27:11,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,209kW,33.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1632,T1632: 27:12,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,209kW,33.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1633,T1633: 27:13,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,208kW,33.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1634,T1634: 27:14,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,208kW,33.9%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1635,T1635: 27:15,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,208kW,33.9%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1636,T1636: 27:16,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,207kW,34.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1637,T1637: 27:17,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,207kW,34.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1638,T1638: 27:18,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,207kW,34.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1639,T1639: 27:19,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,206kW,34.1%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1640,T1640: 27:20,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,206kW,34.1%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1641,T1641: 27:21,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,205kW,34.2%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1642,T1642: 27:22,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,205kW,34.2%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1643,T1643: 27:23,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,204kW,34.3%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1644,T1644: 27:24,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,204kW,34.3%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1645,T1645: 27:25,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,204kW,34.4%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1646,T1646: 27:26,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,203kW,34.4%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1647,T1647: 27:27,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,203kW,34.5%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1648,T1648: 27:28,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,202kW,34.5%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1649,T1649: 27:29,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,202kW,34.6%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1650,T1650: 27:30,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,202kW,34.6%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1651,T1651: 27:31,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,201kW,34.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1652,T1652: 27:32,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,201kW,34.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1653,T1653: 27:33,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,200kW,34.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1654,T1654: 27:34,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,200kW,34.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1655,T1655: 27:35,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,ON,ON,ON,-,-,-,250kW,199kW,34.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1656,T1656: 27:36,M3.R2 opened,-,M3.R2 opened,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,199kW,34.9%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1657,T1657: 27:37,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,199kW,34.9%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1658,T1658: 27:38,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,198kW,35.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1659,T1659: 27:39,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,198kW,35.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1660,T1660: 27:40,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,198kW,35.1%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1661,T1661: 27:41,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,198kW,35.1%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1662,T1662: 27:42,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,197kW,35.1%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1663,T1663: 27:43,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,197kW,35.2%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1664,T1664: 27:44,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,197kW,35.2%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1665,T1665: 27:45,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,197kW,35.3%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1666,T1666: 27:46,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,197kW,35.3%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1667,T1667: 27:47,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,197kW,35.4%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1668,T1668: 27:48,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,196kW,35.4%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1669,T1669: 27:49,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,196kW,35.5%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1670,T1670: 27:50,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,196kW,35.5%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1671,T1671: 27:51,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,196kW,35.6%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1672,T1672: 27:52,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,196kW,35.6%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1673,T1673: 27:53,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,195kW,35.6%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1674,T1674: 27:54,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,195kW,35.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1675,T1675: 27:55,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,195kW,35.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1676,T1676: 27:56,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,195kW,35.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1677,T1677: 27:57,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,195kW,35.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1678,T1678: 27:58,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,195kW,35.9%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1679,T1679: 27:59,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,194kW,35.9%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1680,T1680: 28:00,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,194kW,36.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1681,T1681: 28:01,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,194kW,36.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1682,T1682: 28:02,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,194kW,36.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1683,T1683: 28:03,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,194kW,36.1%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1684,T1684: 28:04,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,193kW,36.1%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1685,T1685: 28:05,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,193kW,36.2%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1686,T1686: 28:06,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,193kW,36.2%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1687,T1687: 28:07,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,193kW,36.3%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1688,T1688: 28:08,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,192kW,36.3%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1689,T1689: 28:09,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,192kW,36.3%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1690,T1690: 28:10,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,192kW,36.4%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1691,T1691: 28:11,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,192kW,36.4%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1692,T1692: 28:12,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,192kW,36.5%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1693,T1693: 28:13,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,191kW,36.5%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1694,T1694: 28:14,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,191kW,36.6%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1695,T1695: 28:15,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,191kW,36.6%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1696,T1696: 28:16,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,191kW,36.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1697,T1697: 28:17,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,191kW,36.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1698,T1698: 28:18,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,190kW,36.7%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1699,T1699: 28:19,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,190kW,36.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1700,T1700: 28:20,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,190kW,36.8%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1701,T1701: 28:21,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,190kW,36.9%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1702,T1702: 28:22,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,189kW,36.9%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1703,T1703: 28:23,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,189kW,37.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1704,T1704: 28:24,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,189kW,37.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1705,T1705: 28:25,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,189kW,37.0%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1706,T1706: 28:26,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,189kW,37.1%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
1707,T1707: 28:27,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,ON,OFF,OFF,ON,ON,-,-,-,200kW,189kW,37.1%,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
